User_id,Device_id,activity,activity_time,
U_000060,D_060,Level_Lose,2022-11-26 13:17:00.000 +0300,
U_000080,D_080,Level_Lose,2022-11-26 13:18:00.000 +0300,
U_000026,D_026,Level_Win,2022-11-26 13:21:00.000 +0300,
U_000038,D_038,puzzle_006,2022-11-26 13:23:00.000 +0300,
U_000024,D_024,bonus_activate_003,2022-11-26 13:24:00.000 +0300,
U_000025,D_025,puzzle_008,2022-11-26 13:29:00.000 +0300,
U_000078,D_078,Product_Purchase_001,2022-11-26 13:31:00.000 +0300,
U_000011,D_011,bonus_activate_003,2022-11-26 13:36:00.000 +0300,
U_000072,D_072,puzzle_010,2022-11-26 13:36:00.000 +0300,
U_000008,D_008,Level_Lose,2022-11-26 13:48:00.000 +0300,
U_000062,D_062,puzzle_011,2022-11-26 13:50:00.000 +0300,
U_000001,D_001,Product_Purchase_001,2022-11-26 13:50:00.000 +0300,
U_000067,D_067,puzzle_001,2022-11-26 13:54:00.000 +0300,
U_000055,D_055,puzzle_005,2022-11-26 13:56:00.000 +0300,
U_000043,D_043,puzzle_005,2022-11-26 13:57:00.000 +0300,
U_000059,D_059,puzzle_004,2022-11-26 14:02:00.000 +0300,
U_000023,D_023,Crash,2022-11-26 14:03:00.000 +0300,
U_000038,D_038,Product_Purchase_001,2022-11-26 14:03:00.000 +0300,
U_000081,D_081,puzzle_012,2022-11-26 14:05:00.000 +0300,
U_000057,D_057,Product_Purchase_001,2022-11-26 14:06:00.000 +0300,
U_000070,D_070,puzzle_006,2022-11-26 14:07:00.000 +0300,
U_000013,D_013,bonus_activate_003,2022-11-26 14:08:00.000 +0300,
U_000048,D_048,Level_Lose,2022-11-26 14:09:00.000 +0300,
U_000003,D_003,puzzle_007,2022-11-26 14:13:00.000 +0300,
U_000049,D_049,Crash,2022-11-26 14:17:00.000 +0300,
U_000075,D_075,bonus_activate_001,2022-11-26 14:19:00.000 +0300,
U_000076,D_076,Level_Lose,2022-11-26 14:22:00.000 +0300,
U_000026,D_026,Market_Page,2022-11-26 14:24:00.000 +0300,
U_000055,D_055,bonus_activate_003,2022-11-26 14:24:00.000 +0300,
U_000059,D_059,bonus_activate_001,2022-11-26 14:27:00.000 +0300,
U_000052,D_052,puzzle_002,2022-11-26 14:28:00.000 +0300,
U_000030,D_030,Level_Win,2022-11-26 14:29:00.000 +0300,
U_000032,D_032,puzzle_008,2022-11-26 14:30:00.000 +0300,
U_000076,D_076,Level_Lose,2022-11-26 14:30:00.000 +0300,
U_000058,D_058,hall_of_fame,2022-11-26 14:32:00.000 +0300,
U_000077,D_077,puzzle_012,2022-11-26 14:32:00.000 +0300,
U_000013,D_013,bonus_activate_002,2022-11-26 14:36:00.000 +0300,
U_000068,D_068,Level_Win,2022-11-26 14:40:00.000 +0300,
U_000036,D_036,Product_Purchase_001,2022-11-26 14:41:00.000 +0300,
U_000068,D_068,bonus_activate_003,2022-11-26 14:46:00.000 +0300,
U_000080,D_080,puzzle_003,2022-11-26 14:48:00.000 +0300,
U_000003,D_003,puzzle_004,2022-11-26 14:51:00.000 +0300,
U_000071,D_071,puzzle_008,2022-11-26 14:57:00.000 +0300,
U_000055,D_055,Level_Draw,2022-11-26 14:58:00.000 +0300,
U_000067,D_067,Crash,2022-11-26 14:58:00.000 +0300,
U_000005,D_005,Level_Win,2022-11-26 15:00:00.000 +0300,
U_000056,D_056,puzzle_008,2022-11-26 15:06:00.000 +0300,
U_000031,D_031,Level_Lose,2022-11-26 15:07:00.000 +0300,
U_000061,D_061,puzzle_007,2022-11-26 15:07:00.000 +0300,
U_000025,D_025,puzzle_001,2022-11-26 15:10:00.000 +0300,
U_000059,D_059,Crash,2022-11-26 15:10:00.000 +0300,
U_000019,D_019,Product_Purchase_003,2022-11-26 15:13:00.000 +0300,
U_000013,D_013,Crash,2022-11-26 15:15:00.000 +0300,
U_000014,D_014,puzzle_002,2022-11-26 15:15:00.000 +0300,
U_000049,D_049,puzzle_005,2022-11-26 15:16:00.000 +0300,
U_000028,D_028,bonus_activate_003,2022-11-26 15:17:00.000 +0300,
U_000057,D_057,bonus_activate_003,2022-11-26 15:22:00.000 +0300,
U_000001,D_001,puzzle_003,2022-11-26 15:26:00.000 +0300,
U_000049,D_049,puzzle_012,2022-11-26 15:27:00.000 +0300,
U_000061,D_061,puzzle_003,2022-11-26 15:28:00.000 +0300,
U_000080,D_080,Level_Draw,2022-11-26 15:28:00.000 +0300,
U_000076,D_076,puzzle_006,2022-11-26 15:29:00.000 +0300,
U_000030,D_030,Level_Draw,2022-11-26 15:32:00.000 +0300,
U_000036,D_036,bonus_activate_002,2022-11-26 15:35:00.000 +0300,
U_000074,D_074,puzzle_006,2022-11-26 15:35:00.000 +0300,
U_000078,D_078,puzzle_002,2022-11-26 15:40:00.000 +0300,
U_000038,D_038,Crash,2022-11-26 15:41:00.000 +0300,
U_000080,D_080,bonus_activate_003,2022-11-26 15:43:00.000 +0300,
U_000070,D_070,puzzle_001,2022-11-26 15:44:00.000 +0300,
U_000076,D_076,Level_Win,2022-11-26 15:44:00.000 +0300,
U_000070,D_070,puzzle_008,2022-11-26 15:47:00.000 +0300,
U_000055,D_055,puzzle_012,2022-11-26 15:48:00.000 +0300,
U_000030,D_030,puzzle_010,2022-11-26 15:50:00.000 +0300,
U_000080,D_080,puzzle_003,2022-11-26 15:50:00.000 +0300,
U_000070,D_070,puzzle_007,2022-11-26 15:52:00.000 +0300,
U_000046,D_046,Level_Lose,2022-11-26 15:54:00.000 +0300,
U_000015,D_015,Ping,2022-11-26 15:56:00.000 +0300,
U_000079,D_079,puzzle_011,2022-11-26 15:58:00.000 +0300,
U_000030,D_030,puzzle_009,2022-11-26 16:02:00.000 +0300,
U_000006,D_006,puzzle_008,2022-11-26 16:03:00.000 +0300,
U_000021,D_021,puzzle_003,2022-11-26 16:05:00.000 +0300,
U_000053,D_053,puzzle_004,2022-11-26 16:06:00.000 +0300,
U_000019,D_019,puzzle_009,2022-11-26 16:07:00.000 +0300,
U_000019,D_019,Ping,2022-11-26 16:10:00.000 +0300,
U_000055,D_055,bonus_activate_002,2022-11-26 16:10:00.000 +0300,
U_000071,D_071,bonus_activate_001,2022-11-26 16:14:00.000 +0300,
U_000081,D_081,puzzle_005,2022-11-26 16:15:00.000 +0300,
U_000060,D_060,Market_Page,2022-11-26 16:17:00.000 +0300,
U_000008,D_008,puzzle_001,2022-11-26 16:20:00.000 +0300,
U_000069,D_069,puzzle_002,2022-11-26 16:23:00.000 +0300,
U_000067,D_067,puzzle_001,2022-11-26 16:24:00.000 +0300,
U_000046,D_046,puzzle_004,2022-11-26 16:25:00.000 +0300,
U_000062,D_062,puzzle_003,2022-11-26 16:26:00.000 +0300,
U_000003,D_003,puzzle_009,2022-11-26 16:32:00.000 +0300,
U_000013,D_013,Ping,2022-11-26 16:32:00.000 +0300,
U_000056,D_056,bonus_activate_002,2022-11-26 16:34:00.000 +0300,
U_000081,D_081,Product_Purchase_003,2022-11-26 16:34:00.000 +0300,
U_000001,D_001,puzzle_012,2022-11-26 16:41:00.000 +0300,
U_000038,D_038,puzzle_002,2022-11-26 16:44:00.000 +0300,
U_000025,D_025,bonus_activate_001,2022-11-26 16:45:00.000 +0300,
U_000059,D_059,puzzle_002,2022-11-26 16:45:00.000 +0300,
U_000055,D_055,Crash,2022-11-26 16:46:00.000 +0300,
U_000036,D_036,puzzle_005,2022-11-26 16:48:00.000 +0300,
U_000048,D_048,Crash,2022-11-26 16:48:00.000 +0300,
U_000053,D_053,Ping,2022-11-26 16:48:00.000 +0300,
U_000049,D_049,puzzle_004,2022-11-26 16:52:00.000 +0300,
U_000024,D_024,bonus_activate_001,2022-11-26 16:53:00.000 +0300,
U_000064,D_064,hall_of_fame,2022-11-26 16:59:00.000 +0300,
U_000070,D_070,puzzle_005,2022-11-26 17:00:00.000 +0300,
U_000003,D_003,bonus_activate_001,2022-11-26 17:01:00.000 +0300,
U_000009,D_009,puzzle_003,2022-11-26 17:02:00.000 +0300,
U_000042,D_042,puzzle_002,2022-11-26 17:04:00.000 +0300,
U_000048,D_048,puzzle_006,2022-11-26 17:04:00.000 +0300,
U_000064,D_064,Crash,2022-11-26 17:07:00.000 +0300,
U_000019,D_019,puzzle_003,2022-11-26 17:09:00.000 +0300,
U_000063,D_063,puzzle_002,2022-11-26 17:13:00.000 +0300,
U_000081,D_081,Level_Win,2022-11-26 17:16:00.000 +0300,
U_000073,D_073,puzzle_005,2022-11-26 17:20:00.000 +0300,
U_000006,D_006,puzzle_007,2022-11-26 17:21:00.000 +0300,
U_000053,D_053,bonus_activate_002,2022-11-26 17:21:00.000 +0300,
U_000014,D_014,puzzle_003,2022-11-26 17:23:00.000 +0300,
U_000078,D_078,bonus_activate_002,2022-11-26 17:23:00.000 +0300,
U_000059,D_059,puzzle_010,2022-11-26 17:26:00.000 +0300,
U_000066,D_066,Product_Purchase_002,2022-11-26 17:26:00.000 +0300,
U_000013,D_013,Ping,2022-11-26 17:27:00.000 +0300,
U_000019,D_019,Level_Win,2022-11-26 17:29:00.000 +0300,
U_000013,D_013,bonus_activate_002,2022-11-26 17:30:00.000 +0300,
U_000003,D_003,Product_Purchase_003,2022-11-26 17:31:00.000 +0300,
U_000055,D_055,puzzle_009,2022-11-26 17:32:00.000 +0300,
U_000066,D_066,Level_Lose,2022-11-26 17:32:00.000 +0300,
U_000038,D_038,Ping,2022-11-26 17:39:00.000 +0300,
U_000008,D_008,puzzle_012,2022-11-26 17:40:00.000 +0300,
U_000030,D_030,puzzle_004,2022-11-26 17:42:00.000 +0300,
U_000045,D_045,puzzle_010,2022-11-26 17:42:00.000 +0300,
U_000080,D_080,Crash,2022-11-26 17:42:00.000 +0300,
U_000076,D_076,bonus_activate_003,2022-11-26 17:43:00.000 +0300,
U_000019,D_019,bonus_activate_003,2022-11-26 17:45:00.000 +0300,
U_000025,D_025,puzzle_012,2022-11-26 17:46:00.000 +0300,
U_000049,D_049,Market_Page,2022-11-26 17:48:00.000 +0300,
U_000049,D_049,Level_Win,2022-11-26 17:48:00.000 +0300,
U_000059,D_059,puzzle_003,2022-11-26 17:49:00.000 +0300,
U_000080,D_080,Level_Draw,2022-11-26 17:49:00.000 +0300,
U_000070,D_070,puzzle_008,2022-11-26 17:53:00.000 +0300,
U_000006,D_006,hall_of_fame,2022-11-26 17:55:00.000 +0300,
U_000069,D_069,Crash,2022-11-26 17:58:00.000 +0300,
U_000048,D_048,puzzle_002,2022-11-26 18:01:00.000 +0300,
U_000061,D_061,puzzle_007,2022-11-26 18:01:00.000 +0300,
U_000081,D_081,puzzle_003,2022-11-26 18:04:00.000 +0300,
U_000042,D_042,puzzle_012,2022-11-26 18:05:00.000 +0300,
U_000049,D_049,Crash,2022-11-26 18:05:00.000 +0300,
U_000076,D_076,Level_Win,2022-11-26 18:05:00.000 +0300,
U_000049,D_049,puzzle_001,2022-11-26 18:06:00.000 +0300,
U_000075,D_075,Product_Purchase_002,2022-11-26 18:07:00.000 +0300,
U_000013,D_013,puzzle_011,2022-11-26 18:10:00.000 +0300,
U_000038,D_038,puzzle_001,2022-11-26 18:10:00.000 +0300,
U_000052,D_052,puzzle_005,2022-11-26 18:13:00.000 +0300,
U_000019,D_019,Product_Purchase_003,2022-11-26 18:15:00.000 +0300,
U_000005,D_005,puzzle_004,2022-11-26 18:16:00.000 +0300,
U_000034,D_034,puzzle_001,2022-11-26 18:17:00.000 +0300,
U_000038,D_038,Ping,2022-11-26 18:21:00.000 +0300,
U_000072,D_072,puzzle_003,2022-11-26 18:27:00.000 +0300,
U_000026,D_026,puzzle_002,2022-11-26 18:28:00.000 +0300,
U_000055,D_055,bonus_activate_001,2022-11-26 18:30:00.000 +0300,
U_000062,D_062,puzzle_012,2022-11-26 18:31:00.000 +0300,
U_000075,D_075,hall_of_fame,2022-11-26 18:32:00.000 +0300,
U_000032,D_032,puzzle_011,2022-11-26 18:36:00.000 +0300,
U_000048,D_048,puzzle_007,2022-11-26 18:38:00.000 +0300,
U_000073,D_073,Level_Lose,2022-11-26 18:38:00.000 +0300,
U_000019,D_019,puzzle_010,2022-11-26 18:42:00.000 +0300,
U_000013,D_013,puzzle_005,2022-11-26 18:43:00.000 +0300,
U_000023,D_023,puzzle_012,2022-11-26 18:45:00.000 +0300,
U_000078,D_078,puzzle_007,2022-11-26 18:45:00.000 +0300,
U_000055,D_055,puzzle_007,2022-11-26 18:46:00.000 +0300,
U_000061,D_061,Level_Win,2022-11-26 18:48:00.000 +0300,
U_000058,D_058,puzzle_010,2022-11-26 18:52:00.000 +0300,
U_000067,D_067,bonus_activate_001,2022-11-26 18:55:00.000 +0300,
U_000059,D_059,puzzle_002,2022-11-26 18:56:00.000 +0300,
U_000023,D_023,Product_Purchase_003,2022-11-26 18:59:00.000 +0300,
U_000013,D_013,puzzle_002,2022-11-26 19:00:00.000 +0300,
U_000081,D_081,puzzle_002,2022-11-26 19:00:00.000 +0300,
U_000064,D_064,Crash,2022-11-26 19:01:00.000 +0300,
U_000080,D_080,hall_of_fame,2022-11-26 19:10:00.000 +0300,
U_000019,D_019,puzzle_001,2022-11-26 19:12:00.000 +0300,
U_000028,D_028,Product_Purchase_001,2022-11-26 19:12:00.000 +0300,
U_000070,D_070,hall_of_fame,2022-11-26 19:12:00.000 +0300,
U_000071,D_071,puzzle_003,2022-11-26 19:18:00.000 +0300,
U_000078,D_078,puzzle_010,2022-11-26 19:23:00.000 +0300,
U_000046,D_046,bonus_activate_001,2022-11-26 19:24:00.000 +0300,
U_000063,D_063,Crash,2022-11-26 19:25:00.000 +0300,
U_000020,D_020,Product_Purchase_003,2022-11-26 19:29:00.000 +0300,
U_000049,D_049,puzzle_008,2022-11-26 19:34:00.000 +0300,
U_000055,D_055,Level_Draw,2022-11-26 19:34:00.000 +0300,
U_000019,D_019,bonus_activate_001,2022-11-26 19:35:00.000 +0300,
U_000031,D_031,Level_Lose,2022-11-26 19:36:00.000 +0300,
U_000003,D_003,Market_Page,2022-11-26 19:38:00.000 +0300,
U_000060,D_060,Ping,2022-11-26 19:39:00.000 +0300,
U_000070,D_070,puzzle_008,2022-11-26 19:40:00.000 +0300,
U_000078,D_078,puzzle_009,2022-11-26 19:43:00.000 +0300,
U_000037,D_037,puzzle_001,2022-11-26 19:46:00.000 +0300,
U_000055,D_055,Level_Draw,2022-11-26 19:47:00.000 +0300,
U_000045,D_045,Level_Draw,2022-11-26 19:50:00.000 +0300,
U_000067,D_067,puzzle_003,2022-11-26 19:50:00.000 +0300,
U_000040,D_040,puzzle_003,2022-11-26 19:53:00.000 +0300,
U_000058,D_058,puzzle_010,2022-11-26 19:57:00.000 +0300,
U_000070,D_070,puzzle_005,2022-11-26 20:00:00.000 +0300,
U_000070,D_070,Level_Lose,2022-11-26 20:01:00.000 +0300,
U_000035,D_035,puzzle_007,2022-11-26 20:11:00.000 +0300,
U_000025,D_025,puzzle_011,2022-11-26 20:16:00.000 +0300,
U_000081,D_081,puzzle_004,2022-11-26 20:17:00.000 +0300,
U_000060,D_060,Level_Win,2022-11-26 20:18:00.000 +0300,
U_000076,D_076,puzzle_010,2022-11-26 20:20:00.000 +0300,
U_000058,D_058,Level_Draw,2022-11-26 20:21:00.000 +0300,
U_000057,D_057,puzzle_012,2022-11-26 20:23:00.000 +0300,
U_000013,D_013,puzzle_009,2022-11-26 20:24:00.000 +0300,
U_000042,D_042,Crash,2022-11-26 20:25:00.000 +0300,
U_000061,D_061,Product_Purchase_002,2022-11-26 20:25:00.000 +0300,
U_000044,D_044,puzzle_010,2022-11-26 20:30:00.000 +0300,
U_000070,D_070,Level_Draw,2022-11-26 20:30:00.000 +0300,
U_000030,D_030,puzzle_012,2022-11-26 20:32:00.000 +0300,
U_000048,D_048,puzzle_005,2022-11-26 20:33:00.000 +0300,
U_000026,D_026,puzzle_006,2022-11-26 20:35:00.000 +0300,
U_000072,D_072,bonus_activate_003,2022-11-26 20:39:00.000 +0300,
U_000041,D_041,bonus_activate_003,2022-11-26 20:41:00.000 +0300,
U_000052,D_052,hall_of_fame,2022-11-26 20:45:00.000 +0300,
U_000046,D_046,bonus_activate_001,2022-11-26 20:50:00.000 +0300,
U_000038,D_038,puzzle_010,2022-11-26 20:51:00.000 +0300,
U_000077,D_077,Product_Purchase_003,2022-11-26 20:52:00.000 +0300,
U_000046,D_046,puzzle_010,2022-11-26 20:56:00.000 +0300,
U_000058,D_058,puzzle_006,2022-11-26 20:56:00.000 +0300,
U_000056,D_056,Crash,2022-11-26 21:00:00.000 +0300,
U_000025,D_025,bonus_activate_003,2022-11-26 21:02:00.000 +0300,
U_000008,D_008,puzzle_005,2022-11-26 21:04:00.000 +0300,
U_000061,D_061,bonus_activate_002,2022-11-26 21:04:00.000 +0300,
U_000028,D_028,Level_Win,2022-11-26 21:05:00.000 +0300,
U_000023,D_023,bonus_activate_002,2022-11-26 21:06:00.000 +0300,
U_000076,D_076,puzzle_008,2022-11-26 21:07:00.000 +0300,
U_000078,D_078,puzzle_005,2022-11-26 21:08:00.000 +0300,
U_000024,D_024,puzzle_012,2022-11-26 21:10:00.000 +0300,
U_000059,D_059,puzzle_008,2022-11-26 21:10:00.000 +0300,
U_000078,D_078,Level_Draw,2022-11-26 21:18:00.000 +0300,
U_000045,D_045,bonus_activate_003,2022-11-26 21:20:00.000 +0300,
U_000036,D_036,Crash,2022-11-26 21:22:00.000 +0300,
U_000005,D_005,puzzle_007,2022-11-26 21:25:00.000 +0300,
U_000030,D_030,puzzle_004,2022-11-26 21:27:00.000 +0300,
U_000066,D_066,puzzle_004,2022-11-26 21:27:00.000 +0300,
U_000074,D_074,Level_Lose,2022-11-26 21:28:00.000 +0300,
U_000009,D_009,puzzle_012,2022-11-26 21:29:00.000 +0300,
U_000063,D_063,Market_Page,2022-11-26 21:35:00.000 +0300,
U_000059,D_059,Crash,2022-11-26 21:40:00.000 +0300,
U_000025,D_025,bonus_activate_002,2022-11-26 21:41:00.000 +0300,
U_000028,D_028,Level_Draw,2022-11-26 21:42:00.000 +0300,
U_000052,D_052,Market_Page,2022-11-26 21:42:00.000 +0300,
U_000045,D_045,bonus_activate_002,2022-11-26 21:43:00.000 +0300,
U_000071,D_071,puzzle_009,2022-11-26 21:44:00.000 +0300,
U_000066,D_066,puzzle_001,2022-11-26 21:45:00.000 +0300,
U_000005,D_005,Level_Lose,2022-11-26 21:46:00.000 +0300,
U_000018,D_018,Level_Draw,2022-11-26 21:46:00.000 +0300,
U_000031,D_031,puzzle_003,2022-11-26 21:49:00.000 +0300,
U_000072,D_072,puzzle_010,2022-11-26 21:56:00.000 +0300,
U_000034,D_034,puzzle_007,2022-11-26 22:03:00.000 +0300,
U_000025,D_025,Level_Win,2022-11-26 22:05:00.000 +0300,
U_000080,D_080,puzzle_008,2022-11-26 22:06:00.000 +0300,
U_000024,D_024,puzzle_006,2022-11-26 22:07:00.000 +0300,
U_000043,D_043,Product_Purchase_001,2022-11-26 22:10:00.000 +0300,
U_000025,D_025,puzzle_008,2022-11-26 22:14:00.000 +0300,
U_000045,D_045,bonus_activate_001,2022-11-26 22:17:00.000 +0300,
U_000076,D_076,puzzle_007,2022-11-26 22:17:00.000 +0300,
U_000023,D_023,puzzle_008,2022-11-26 22:20:00.000 +0300,
U_000069,D_069,bonus_activate_002,2022-11-26 22:20:00.000 +0300,
U_000011,D_011,Crash,2022-11-26 22:23:00.000 +0300,
U_000025,D_025,Level_Draw,2022-11-26 22:25:00.000 +0300,
U_000052,D_052,bonus_activate_001,2022-11-26 22:25:00.000 +0300,
U_000019,D_019,puzzle_005,2022-11-26 22:26:00.000 +0300,
U_000023,D_023,Crash,2022-11-26 22:29:00.000 +0300,
U_000076,D_076,puzzle_008,2022-11-26 22:33:00.000 +0300,
U_000080,D_080,Level_Win,2022-11-26 22:37:00.000 +0300,
U_000065,D_065,puzzle_005,2022-11-26 22:38:00.000 +0300,
U_000025,D_025,Crash,2022-11-26 22:39:00.000 +0300,
U_000032,D_032,Level_Win,2022-11-26 22:39:00.000 +0300,
U_000080,D_080,bonus_activate_003,2022-11-26 22:41:00.000 +0300,
U_000075,D_075,Product_Purchase_001,2022-11-26 22:47:00.000 +0300,
U_000011,D_011,Level_Win,2022-11-26 22:49:00.000 +0300,
U_000049,D_049,bonus_activate_003,2022-11-26 22:49:00.000 +0300,
U_000003,D_003,Level_Win,2022-11-26 22:53:00.000 +0300,
U_000011,D_011,puzzle_006,2022-11-26 22:57:00.000 +0300,
U_000070,D_070,Level_Win,2022-11-26 22:57:00.000 +0300,
U_000032,D_032,puzzle_004,2022-11-26 23:00:00.000 +0300,
U_000013,D_013,puzzle_012,2022-11-26 23:01:00.000 +0300,
U_000078,D_078,puzzle_012,2022-11-26 23:02:00.000 +0300,
U_000064,D_064,puzzle_002,2022-11-26 23:03:00.000 +0300,
U_000025,D_025,bonus_activate_001,2022-11-26 23:04:00.000 +0300,
U_000077,D_077,Market_Page,2022-11-26 23:04:00.000 +0300,
U_000019,D_019,puzzle_012,2022-11-26 23:06:00.000 +0300,
U_000053,D_053,puzzle_009,2022-11-26 23:06:00.000 +0300,
U_000019,D_019,puzzle_009,2022-11-26 23:11:00.000 +0300,
U_000034,D_034,hall_of_fame,2022-11-26 23:11:00.000 +0300,
U_000025,D_025,Level_Lose,2022-11-26 23:14:00.000 +0300,
U_000032,D_032,puzzle_010,2022-11-26 23:14:00.000 +0300,
U_000061,D_061,puzzle_012,2022-11-26 23:14:00.000 +0300,
U_000008,D_008,puzzle_012,2022-11-26 23:15:00.000 +0300,
U_000003,D_003,puzzle_002,2022-11-26 23:16:00.000 +0300,
U_000030,D_030,puzzle_010,2022-11-26 23:17:00.000 +0300,
U_000011,D_011,puzzle_008,2022-11-26 23:18:00.000 +0300,
U_000031,D_031,puzzle_001,2022-11-26 23:18:00.000 +0300,
U_000065,D_065,puzzle_010,2022-11-26 23:18:00.000 +0300,
U_000049,D_049,Product_Purchase_002,2022-11-26 23:23:00.000 +0300,
U_000074,D_074,puzzle_007,2022-11-26 23:26:00.000 +0300,
U_000069,D_069,Level_Lose,2022-11-26 23:27:00.000 +0300,
U_000053,D_053,puzzle_004,2022-11-26 23:30:00.000 +0300,
U_000072,D_072,puzzle_011,2022-11-26 23:31:00.000 +0300,
U_000046,D_046,puzzle_005,2022-11-26 23:33:00.000 +0300,
U_000005,D_005,Level_Draw,2022-11-26 23:36:00.000 +0300,
U_000080,D_080,puzzle_008,2022-11-26 23:38:00.000 +0300,
U_000026,D_026,puzzle_008,2022-11-26 23:40:00.000 +0300,
U_000005,D_005,puzzle_005,2022-11-26 23:42:00.000 +0300,
U_000078,D_078,puzzle_002,2022-11-26 23:43:00.000 +0300,
U_000024,D_024,bonus_activate_002,2022-11-26 23:45:00.000 +0300,
U_000055,D_055,puzzle_012,2022-11-26 23:48:00.000 +0300,
U_000076,D_076,puzzle_012,2022-11-26 23:48:00.000 +0300,
U_000078,D_078,Product_Purchase_002,2022-11-26 23:51:00.000 +0300,
U_000074,D_074,puzzle_012,2022-11-26 23:54:00.000 +0300,
U_000064,D_064,puzzle_004,2022-11-26 23:56:00.000 +0300,
U_000021,D_021,puzzle_009,2022-11-27 00:02:00.000 +0300,
U_000045,D_045,Market_Page,2022-11-27 00:02:00.000 +0300,
U_000078,D_078,bonus_activate_003,2022-11-27 00:02:00.000 +0300,
U_000046,D_046,puzzle_011,2022-11-27 00:06:00.000 +0300,
U_000078,D_078,Ping,2022-11-27 00:10:00.000 +0300,
U_000065,D_065,Market_Page,2022-11-27 00:12:00.000 +0300,
U_000053,D_053,Level_Lose,2022-11-27 00:13:00.000 +0300,
U_000072,D_072,puzzle_004,2022-11-27 00:13:00.000 +0300,
U_000025,D_025,Market_Page,2022-11-27 00:17:00.000 +0300,
U_000024,D_024,bonus_activate_003,2022-11-27 00:19:00.000 +0300,
U_000013,D_013,puzzle_006,2022-11-27 00:25:00.000 +0300,
U_000045,D_045,puzzle_007,2022-11-27 00:27:00.000 +0300,
U_000075,D_075,Ping,2022-11-27 00:27:00.000 +0300,
U_000079,D_079,puzzle_009,2022-11-27 00:29:00.000 +0300,
U_000052,D_052,puzzle_010,2022-11-27 00:30:00.000 +0300,
U_000057,D_057,puzzle_010,2022-11-27 00:32:00.000 +0300,
U_000046,D_046,puzzle_007,2022-11-27 00:35:00.000 +0300,
U_000059,D_059,Level_Draw,2022-11-27 00:37:00.000 +0300,
U_000048,D_048,puzzle_004,2022-11-27 00:40:00.000 +0300,
U_000003,D_003,puzzle_007,2022-11-27 00:43:00.000 +0300,
U_000045,D_045,bonus_activate_003,2022-11-27 00:46:00.000 +0300,
U_000080,D_080,bonus_activate_003,2022-11-27 00:47:00.000 +0300,
U_000077,D_077,bonus_activate_002,2022-11-27 00:49:00.000 +0300,
U_000019,D_019,bonus_activate_002,2022-11-27 00:52:00.000 +0300,
U_000075,D_075,puzzle_008,2022-11-27 00:52:00.000 +0300,
U_000024,D_024,Market_Page,2022-11-27 00:53:00.000 +0300,
U_000073,D_073,puzzle_008,2022-11-27 00:55:00.000 +0300,
U_000080,D_080,puzzle_012,2022-11-27 00:56:00.000 +0300,
U_000079,D_079,Product_Purchase_001,2022-11-27 00:59:00.000 +0300,
U_000062,D_062,puzzle_008,2022-11-27 01:02:00.000 +0300,
U_000025,D_025,Level_Draw,2022-11-27 01:03:00.000 +0300,
U_000030,D_030,puzzle_004,2022-11-27 01:04:00.000 +0300,
U_000027,D_027,puzzle_012,2022-11-27 01:06:00.000 +0300,
U_000032,D_032,puzzle_012,2022-11-27 01:07:00.000 +0300,
U_000003,D_003,Crash,2022-11-27 01:08:00.000 +0300,
U_000073,D_073,Product_Purchase_001,2022-11-27 01:12:00.000 +0300,
U_000006,D_006,Level_Draw,2022-11-27 01:16:00.000 +0300,
U_000077,D_077,bonus_activate_003,2022-11-27 01:16:00.000 +0300,
U_000070,D_070,puzzle_009,2022-11-27 01:17:00.000 +0300,
U_000057,D_057,puzzle_007,2022-11-27 01:21:00.000 +0300,
U_000066,D_066,puzzle_007,2022-11-27 01:21:00.000 +0300,
U_000003,D_003,puzzle_010,2022-11-27 01:22:00.000 +0300,
U_000060,D_060,Crash,2022-11-27 01:22:00.000 +0300,
U_000074,D_074,puzzle_012,2022-11-27 01:23:00.000 +0300,
U_000065,D_065,puzzle_009,2022-11-27 01:26:00.000 +0300,
U_000019,D_019,puzzle_003,2022-11-27 01:30:00.000 +0300,
U_000036,D_036,Product_Purchase_002,2022-11-27 01:31:00.000 +0300,
U_000013,D_013,puzzle_007,2022-11-27 01:34:00.000 +0300,
U_000076,D_076,Level_Draw,2022-11-27 01:34:00.000 +0300,
U_000008,D_008,Level_Win,2022-11-27 01:46:00.000 +0300,
U_000019,D_019,puzzle_007,2022-11-27 01:54:00.000 +0300,
U_000050,D_050,Level_Win,2022-11-27 01:56:00.000 +0300,
U_000062,D_062,puzzle_011,2022-11-27 01:57:00.000 +0300,
U_000074,D_074,bonus_activate_003,2022-11-27 01:59:00.000 +0300,
U_000059,D_059,bonus_activate_003,2022-11-27 02:00:00.000 +0300,
U_000025,D_025,puzzle_011,2022-11-27 02:07:00.000 +0300,
U_000072,D_072,puzzle_010,2022-11-27 02:08:00.000 +0300,
U_000001,D_001,puzzle_011,2022-11-27 02:09:00.000 +0300,
U_000049,D_049,Level_Lose,2022-11-27 02:10:00.000 +0300,
U_000019,D_019,Level_Win,2022-11-27 02:17:00.000 +0300,
U_000072,D_072,Level_Win,2022-11-27 02:22:00.000 +0300,
U_000048,D_048,puzzle_004,2022-11-27 02:26:00.000 +0300,
U_000056,D_056,puzzle_002,2022-11-27 02:26:00.000 +0300,
U_000055,D_055,Product_Purchase_001,2022-11-27 02:27:00.000 +0300,
